"Date.Occurred","FIPS","REPDIST","DR.Number","Date.Reported","Time.Occurred","Area.ID","Area.Name","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Location","RPT_DELAY","Count","RPT_DELAY_1DAY","RPT_DELAY_1WEEK","RPT_DELAY_1MONTH","RPT_DELAY_MONTHS","RPT_DAY","CMPLNT_DAY","RPT_MONTH","CMPLNT_MONTH","winter","spring","summer","fall","weekend","BASICCAR","lat","lon","OBJECTID","COUNTY","STATE","POPULATION","SQMI","ID","sourceCoun","ENRICH_FID","aggregatio","HasData","CIVLBFR_CY","EMP_CY","INDAGRI_CY","INDMIN_CY","INDCONS_CY","INDMANU_CY","INDWHTR_CY","INDRTTR_CY","INDTRAN_CY","INDUTIL_CY","INDINFO_CY","INDFIN_CY","INDRE_CY","INDTECH_CY","INDMGMT_CY","INDADMN_CY","INDEDUC_CY","INDHLTH_CY","INDARTS_CY","INDFOOD_CY","INDOTSV_CY","INDPUBL_CY","UNEMP_CY","UNEMPRT_CY","pop.total","pop.male","pop.u20","pop.20.64","pop.o64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","lan.english","lan.spanish","lan.yiddish","lan.russian","lan.polish","lan.armenian","lan.hindi","lan.chinese","lan.vietnamese","lan.arabic","lan.hebrew","lan.african","vict.white","vict.black","vict.latin","vict.asian","vict.u18","vict.18.24","vict.25.44","vict.45.64","vict.o64","vict.female","federal","christian","muslim","jewish","hindu","celebration"
2012-07-23,"06037204600",473,120400961,2012-07-23,1540,4,"Hollenbeck",121,"RAPE, FORCIBLE","1409 0444 0527 0537 1813 0416 0421 0448 0417 1415",20,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"500 S  SAINT LOUIS                  ST","","(34.0405, -118.2165)",0,1,1,1,1,0,"Monday","Monday","July","July",0,0,1,0,0,"4A71",34.0405,-118.2165,"986","Los Angeles","CA","4127",0.22,"1985","US","986","BlockApportionment:US.BlockGroups","1","2045","1843","43","0","164","199","177","364","97","0","20","46","13","85","0","36","125","57","78","243","76","20","202",9.9,4322,50.4,33.4,59.3,7.3,29.2919944470152,69.7,1.4,0,1.7,0,95.9,11.9,53.2,1127,20.3,4.095,55.3,34.3,34332,21.6,6.2,12.1702915316983,82.1378991207774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-07-25,"06037217200",765,120712742,2012-07-26,1,7,"Wilshire",121,"RAPE, FORCIBLE","0500 0527 1817 1816 0512 0542 0443",16,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"LA BREA                      AV","SAN VICENTE                  BL","(34.0504, -118.3442)",1,1,1,1,1,0,"Thursday","Wednesday","July","July",0,0,1,0,0,"7A47",34.0504,-118.3442,"872","Los Angeles","CA","3883",0.36,"1871","US","872","BlockApportionment:US.BlockGroups","1","2379","2281","2","0","146","140","31","154","64","0","149","50","48","190","0","55","200","322","225","314","157","34","98",4.1,4053,50.9,22.9,68.8,8.30000000000001,27.3131014063657,38.3,25.4,0.6,8.9,0,36.1,9.1,41.2,1608,33,2.585,16.4,17.6,52426,14.3,4.2,49.9876634591661,32.7905255366395,0,0,0.592153960029608,0,0,2.14655810510733,0,0,0,0.542807796693807,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-07-27,"06037211410",2013,132016809,2013-09-26,2300,20,"Olympic",121,"RAPE, FORCIBLE","0503 0515 0522 0552 0913 1259 2002 0509 0340 0400",16,"F","F",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"100 N  SERRANO                      AV","","(34.0737, -118.3067)",426,1,0,0,0,1,"Thursday","Friday","September","July",0,0,1,0,0,"20A13",34.0737,-118.3067,"832","Los Angeles","CA","3014",0.1,"1831","US","832","BlockApportionment:US.BlockGroups","1","1755","1637","8","0","81","97","46","159","15","0","40","52","35","128","0","108","116","416","42","146","108","40","118",6.7,2732,51.3,20,69.4,10.6,35.212298682284,30.1,4.7,1.1,47.4,0,29.5,7,48,1137,39.8,3.09,23.2,21.5,37853,30.2,6,24.5607613469985,26.8667642752562,0,0,0,0.622254758418741,0,0,0.146412884333821,0,0.512445095168375,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-07-27,"06037124700",969,120915133,2012-07-27,1,9,"Van Nuys",121,"RAPE, FORCIBLE","1402 0527 2002",43,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"4900    COLDWATER CA                 AV","","(34.162, -118.4166)",0,1,1,1,1,0,"Friday","Friday","July","July",0,0,1,0,0,"9A37",34.162,-118.4166,"704","Los Angeles","CA","5005",0.53,"1703","US","704","BlockApportionment:US.BlockGroups","1","3115","2868","0","0","12","181","117","125","70","0","375","165","65","383","0","28","232","315","422","229","95","54","247",7.9,5377,50.9,17,72,11,40.3756741677515,82.8,3.4,0.9,4.2,0,16.5,1.8,42.8,2257,25.7,2.355,7.8,6.8,76791,9.9,7.5,56.0907569276548,12.3860888971545,0.53933420122745,0.53933420122745,0,4.16589176120513,0,0.53933420122745,0,0.520736470150642,1.13446159568533,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-07-28,"06037120108",1984,121916642,2012-08-01,2330,19,"Mission",121,"RAPE, FORCIBLE","0448 0527 1817 2002 0443 0342 0356 0516 0528 0526",31,"F","B",507,"CONDOMINIUM/TOWNHOUSE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"8700    KESTER                       AV","","(34.2282, -118.4575)",4,1,0,1,1,0,"Wednesday","Saturday","August","July",0,0,1,0,1,"19A85",34.2282,-118.4575,"1398","Los Angeles","CA","5144",0.15,"397","US","1398","BlockApportionment:US.BlockGroups","1","2292","2091","0","0","189","232","5","222","121","0","64","88","40","40","0","252","46","257","0","196","323","16","201",8.8,4781,51.4,30.3,63.5,6.20000000000002,25.6640870110856,59.4,2.8,0.1,8.2,0.5,80.3,6.7,59,1326,12.2,3.72,47.8,36.3,35200,28.5,9.8,8.68019242836227,78.9165446559297,0,0,0,0.794812800669316,0,0.690232169002301,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-07-29,"06037208904",247,120215357,2012-07-29,1000,2,"Rampart",121,"RAPE, FORCIBLE","1257 0551 0522 1402 1817",3,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"1800 W  5TH                          ST","","(34.0588, -118.2706)",0,1,1,1,1,0,"Sunday","Sunday","July","July",0,0,1,0,1,"2A47",34.0588,-118.2706,"1019","Los Angeles","CA","4191",0.04,"18","US","1019","BlockApportionment:US.BlockGroups","1","1973","1907","1","0","343","538","11","141","40","1","5","7","43","23","0","36","31","280","6","159","182","60","66",3.3,3794,51.7,32.4,55.7,11.9,23.3526620980496,34.7,1.7,0,7.1,0,89.1,35.5,50.4,1242,35.7,NA,69.8,63.8,17229,47.8,5.4,4.92883500263574,75.4612546125461,0,0,0,0,0,0.527148128624143,0.210859251449657,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-07-29,"06037231600",397,120317811,2012-07-30,2200,3,"Southwest",121,"RAPE, FORCIBLE","1402 0913 0500 0522",37,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"1300 W  41ST                         ST","","(34.0091, -118.298)",1,1,1,1,1,0,"Monday","Sunday","July","July",0,0,1,0,1,"3A99",34.0091,-118.298,"755","Los Angeles","CA","7125",0.37,"1754","US","755","BlockApportionment:US.BlockGroups","1","2914","2668","62","2","356","197","37","380","122","18","15","17","71","40","0","179","144","244","68","259","399","58","246",8.4,6957,45,31.6,57.6,10.8,27.5837286186575,17.2,30.4,0,0.5,0.5,62.7,9.5,62.8,1961,25.6,3.76,40.4,31.9,35731,21.8,4.6,33.6495615926405,56.5329883570504,0,0,0,0,0,0.459968377174069,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
2012-07-31,"06037194101",622,120623300,2012-09-18,100,6,"Hollywood",121,"RAPE, FORCIBLE","0416 0527 0408",40,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"7200    HILLSIDE                     AV","","(34.1046, -118.3461)",49,1,0,0,0,1,"Tuesday","Tuesday","September","July",0,0,1,0,0,"6A31",34.1046,-118.3461,"1097","Los Angeles","CA","3092",0.98,"96","US","1097","BlockApportionment:US.BlockGroups","1","2247","2080","0","0","24","62","28","212","15","0","435","59","58","221","0","105","106","128","293","170","157","8","167",7.4,3166,56.6,11.7,77.8,10.5,30.0694883133291,82.9,5.2,0.3,5.9,0,8.1,2.9,45.3,1622,42.3,2.075,1.3,7.4,80906,15.5,5.1,58.5912823752369,7.35944409349337,0,0,0.315855969677827,0,0.315855969677827,0.221099178774479,0.536955148452306,1.8319646241314,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-01,"06037242100",1829,141819382,2014-10-28,1800,18,"Southeast",121,"RAPE, FORCIBLE","1258 0400 0527 1817",12,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,812,NA,NA,"2000 E  101ST                        ST","","(33.9449, -118.2367)",818,1,0,0,0,1,"Tuesday","Wednesday","October","August",0,0,1,0,0,"18A26",33.9449,-118.2367,"427","Los Angeles","CA","2798",0.11,"1426","US","427","BlockApportionment:US.BlockGroups","1","531","474","6","0","5","46","41","48","21","0","0","8","17","12","0","33","0","61","0","93","38","45","57",10.7,2911,43.9,51.5,46.6,1.90000000000001,13.3974579182411,44.9,25.6,0,1,0,73.6,8,55.5,735,14.8,NA,48.6,71.9,14728,16,10,24.9398832016489,57.9869460666438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2012-08-01,"06037217002",859,140807274,2014-03-31,200,8,"West LA",121,"RAPE, FORCIBLE","1817 0500 0527",47,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1500 S  WOOSTER                      ST","","(34.052, -118.383)",607,1,0,0,0,1,"Monday","Wednesday","March","August",0,0,1,0,0,"8A59",34.052,-118.383,"611","Los Angeles","CA","4985",0.3,"1610","US","611","BlockApportionment:US.BlockGroups","1","2827","2676","0","0","17","151","46","153","80","12","324","77","80","620","0","78","340","212","84","144","192","66","151",5.3,5115,40.7,16.7,69.8,13.5,30.772238514174,68.7,9.4,0.3,12.2,0,14.4,1,46.1,2307,39.6,2.36,7.1,11.9,71208,11.6,2.3,61.58357771261,9.3841642228739,0.234604105571848,0.234604105571848,0,0,0,0.254154447702835,0,2.03323558162268,5.02443792766373,1.15347018572825,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
2012-08-01,"06037240700",1824,121815474,2012-08-07,2330,18,"Southeast",121,"RAPE, FORCIBLE","0500 1415",23,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"9400 S  CENTRAL                      AV","","(33.9514, -118.255)",6,1,0,1,1,0,"Tuesday","Wednesday","August","August",0,0,1,0,0,"18A34",33.9514,-118.255,"419","Los Angeles","CA","6300",0.46,"1418","US","419","BlockApportionment:US.BlockGroups","1","2365","2228","21","0","310","287","91","301","219","0","16","51","13","28","0","128","132","273","65","131","146","16","137",5.8,6182,50.3,30.2,61.3,8.5,22.0155289550307,36.9,29.8,0.5,0.7,0,66,4.7,55.6,1674,18,3.7,41.3,21.9,39265,21.4,5.9,34.5681009382077,58.9129731478486,0,0,0,0,0,0.226463927531543,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
2012-08-01,"06037209402",265,120200728,2012-12-16,100,2,"Rampart",121,"RAPE, FORCIBLE","0432 0421 0422 0522 0400 0545 0519 0542 1206 1817",24,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AO","Adult Other",121,998,NA,NA,"800 S  BONNIE BRAE                  ST","","(34.0539, -118.2756)",137,1,0,0,0,1,"Sunday","Wednesday","December","August",0,0,1,0,0,"2A75",34.0539,-118.2756,"799","Los Angeles","CA","3488",0.05,"1798","US","799","BlockApportionment:US.BlockGroups","1","2002","1828","0","0","247","628","16","141","53","0","14","0","25","12","0","197","22","76","32","237","128","0","174",8.7,3693,65,25.3,69.6,5.09999999999999,17.8174925534795,29,1.5,2.2,0.4,0,93.8,58.7,54.3,1187,21.3,NA,76.6,51.6,25530,56.7,8.7,5.17194692661793,84.5924722447874,0,0,0,0,0,0,0,0.379095586244246,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
2012-08-01,"06037117407",1981,121917613,2012-08-18,1200,19,"Mission",121,"RAPE, FORCIBLE","0537 0448 1817 2001 0527 0906",18,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"PARTHENIA                    ST","LANGDON                      AV","(34.2283, -118.4699)",17,1,0,0,1,0,"Saturday","Wednesday","August","August",0,0,1,0,0,"19A61",34.2283,-118.4699,"1380","Los Angeles","CA","3579",0.08,"379","US","1380","BlockApportionment:US.BlockGroups","1","1724","1651","0","6","323","189","57","144","31","0","0","0","58","6","0","228","21","128","22","154","247","37","73",4.2,3829,49,38.1,59.1,2.8,28.4669626534343,37.1,1.2,0.2,2.1,0.2,95.5,17.2,63.9,918,14.1,2.965,59.4,43.8,24292,26.3,4,4.54426743275007,81.4572995560198,0,0,0,0,0,0.130582397492818,1.54087229041525,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
2012-08-02,"06037101210",1657,121613492,2012-08-04,2300,16,"Foothill",121,"RAPE, FORCIBLE","1821 0408 1415 0508 0422 0512 0519 0550 0532 0526",24,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"10200    SAMOA                        AV","","(34.2541, -118.2873)",2,1,0,1,1,0,"Saturday","Thursday","August","August",0,0,1,0,0,"16A59",34.2541,-118.2873,"1539","Los Angeles","CA","6196",0.25,"538","US","1539","BlockApportionment:US.BlockGroups","1","3295","3119","32","0","390","121","18","296","91","0","53","59","115","263","0","272","140","619","65","281","271","33","176",5.3,5791,51.2,24,66.9,9.10000000000001,33.6556725954067,65.5,3.9,0,2.8,0,50.5,5.5,51.9,2304,37.2,2.215,23,26.9,36701,17.1,7.5,27.8017613538249,40.821965118287,0,0,0,23.5710585391124,0,0,0.828872388188568,0.362631669832499,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-03,"06037106111",1909,121917689,2012-08-07,30,19,"Mission",121,"RAPE, FORCIBLE","0527 2001 2002 1817 1206 1018 1238 1262",23,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"13600    GAVINA                       AV","","(34.3185, -118.4008)",4,1,0,1,1,0,"Tuesday","Friday","August","August",0,0,1,0,0,"19A7",34.3185,-118.4008,"1509","Los Angeles","CA","4507",1.5,"508","US","1509","BlockApportionment:US.BlockGroups","1","2291","2156","22","0","97","234","86","162","108","9","40","140","12","85","12","219","200","359","7","145","133","86","135",5.9,4794,51.7,24.4,62.5,13.1,41.1347517730497,64.4,2.9,3.1,5,0,61.1,0.9,26.5,1341,11.5,3.76,21.4,10.7,79702,12.1,6,39.3408427200667,51.9816437213183,0,0,0,0,0,0.646641635377555,0.250312891113892,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-04,"06037106113",1907,121916808,2012-08-06,2200,19,"Mission",121,"RAPE, FORCIBLE","1415 1206 1222 1402",25,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"12700    GLADSTONE                    AV","","(34.3009, -118.4172)",2,1,0,1,1,0,"Monday","Saturday","August","August",0,0,1,0,1,"19A7",34.3009,-118.4172,"1511","Los Angeles","CA","3958",0.55,"510","US","1511","BlockApportionment:US.BlockGroups","1","1761","1705","78","0","178","253","13","252","40","35","136","45","7","26","0","109","102","215","26","63","50","77","56",3.2,3502,55,26.7,58.1,15.2,42.9183323814962,68.7,4.3,0,7.8,0,77,1.4,66.9,911,9,4.095,25.2,3.9,74688,13.6,3.3,27.2415762421473,57.5385494003427,0,0,0,0,0,0,0,0,0,0.085665334094803,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-05,"06037204300",467,120413028,2012-08-07,30,4,"Hollenbeck",121,"RAPE, FORCIBLE","1259 1415 1251 0400 0536 0537 0409 0516 0501 0444",14,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"3RD                          ST","MATHEWS","(34.0403, -118.2088)",2,1,0,1,1,0,"Tuesday","Sunday","August","August",0,0,1,0,1,"4A71",34.0403,-118.2088,"983","Los Angeles","CA","4880",0.25,"1982","US","983","BlockApportionment:US.BlockGroups","1","1762","1578","20","0","135","276","79","123","106","0","13","8","0","65","0","72","118","203","25","198","100","37","184",10.4,4984,50.3,30.5,56.4,13.1,26.8459069020867,64.1,0.3,0.4,1.6,0.2,95.8,12.9,54.5,1271,19.4,4.005,57.4,32.9,30417,30,7.7,5.35714285714286,83.085874799358,0,0,0,0,0,0.943017656500802,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-08-08,"06037127400",1018,121000795,2012-08-09,2300,10,"West Valley",121,"RAPE, FORCIBLE","1415 1409",22,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"15900    WYANDOTTE                    ST","","(34.203, -118.4793)",1,1,1,1,1,0,"Thursday","Wednesday","August","August",0,0,1,0,0,"10A39",34.203,-118.4793,"1403","Los Angeles","CA","5798",0.84,"402","US","1403","BlockApportionment:US.BlockGroups","1","2836","2653","0","0","327","144","57","266","112","7","39","63","77","71","0","251","214","206","43","425","326","25","183",6.5,6409,52.9,31.1,63.4,5.5,32.5635824621626,39,3.5,0,5.1,0,72.2,10.6,56.2,1878,15.8,3.69,36.7,26.2,40000,29.4,7.7,17.4598221251365,61.7413012950538,0,0,0,1.48229052894367,0,0.280855047589328,0,1.80995475113122,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-08,"06037189500",628,120629605,2012-12-11,215,6,"Hollywood",121,"RAPE, FORCIBLE","1206 0500 1262",19,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"2000    CHEREMOYA                    AV","","(34.1074, -118.3204)",125,1,0,0,0,1,"Tuesday","Wednesday","December","August",0,0,1,0,0,"6A15",34.1074,-118.3204,"1053","Los Angeles","CA","4623",0.23,"52","US","1053","BlockApportionment:US.BlockGroups","1","3267","3070","0","0","24","51","70","242","0","0","480","83","16","515","1","50","261","245","444","494","32","62","197",6,3948,58.7,6.5,87.4,6.09999999999999,22.112462006079,87.6,2.2,0,2.4,0.2,12.1,0,49.9,2629,70,1.8,3.6,22.5,53311,11.7,9.3,72.4417426545086,8.15602836879433,0,0,1.31712259371834,6.0790273556231,0,0.683890577507599,0.0506585612968592,1.29179331306991,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-10,"06037134305",2115,132118842,2013-11-18,1000,21,"Topanga",121,"RAPE, FORCIBLE","1258 0500",12,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"8200    OWENSMOUTH                   AV","","(34.2176, -118.6016)",465,1,0,0,0,1,"Monday","Friday","November","August",0,0,1,0,0,"21A5",34.2176,-118.6016,"1300","Los Angeles","CA","3834",0.14,"299","US","1300","BlockApportionment:US.BlockGroups","1","1941","1773","0","0","225","210","10","244","0","0","9","20","40","37","0","155","66","200","0","341","215","0","168",8.7,4451,56.4,34.9,60.5,4.60000000000001,26.8254324870815,26.2,0.7,0,4.7,0.2,85.6,17.6,58.1,1127,12.8,NA,55.9,33.2,35478,29.3,8.9,9.95281959110312,75.0168501460346,0,0,0,0,0,0,0,0.134801168276792,0,0.112334306897326,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-08-10,"06037190520",649,120620516,2012-08-12,1715,6,"Hollywood",121,"RAPE, FORCIBLE","1259 2000 0500 0552 0522 1402",15,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,998,NA,"1600 N  HOBART                       BL","","(34.1, -118.3056)",2,1,0,1,1,0,"Sunday","Friday","August","August",0,0,1,0,0,"6A49",34.1,-118.3056,"1068","Los Angeles","CA","3728",0.09,"67","US","1068","BlockApportionment:US.BlockGroups","1","1994","1881","0","0","109","116","10","197","59","0","162","29","13","40","0","97","91","326","112","308","173","39","113",5.7,3865,49.7,15.4,65.7,18.9,36.9728331177231,49,3.1,1,18.3,0,41.5,14.3,50.8,1682,40.2,2.36,20.2,25.4,28892,18.9,7.9,17.51617076326,37.2574385510996,0,0,0,21.6558861578266,0,0,0.569210866752911,0,1.86287192755498,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-08-11,"06037273402",1412,121400831,2012-08-12,2300,14,"Pacific",121,"RAPE, FORCIBLE","0527 1402",32,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"ROSE","PACIFIC","(33.9954, -118.4784)",1,1,1,1,1,0,"Sunday","Saturday","August","August",0,0,1,0,1,"14A11",33.9954,-118.4784,"534","Los Angeles","CA","3382",0.31,"1533","US","534","BlockApportionment:US.BlockGroups","1","2469","2296","21","28","54","72","56","111","0","0","317","16","18","605","0","118","372","50","124","137","114","83","173",7,2728,56.7,5.1,80.2,14.7,22.1041055718475,85.6,3.9,0,4.8,0,10.4,2.1,57.3,1872,71.6,1.51,2.6,15,42018,14.6,8.9,81.3049853372434,6.96480938416422,0,0,0,0,0,2.82258064516129,0,0.329912023460411,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-12,"06037271802",1438,121420218,2012-08-12,1030,14,"Pacific",121,"RAPE, FORCIBLE","0507 0500 0913 0527 1814 0522 0510 0516 1402",23,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"3600    GLENDON                      AV","","(34.0215, -118.4118)",0,1,1,1,1,0,"Sunday","Sunday","August","August",0,0,1,0,1,"14A27",34.0215,-118.4118,"567","Los Angeles","CA","6257",0.22,"1566","US","567","BlockApportionment:US.BlockGroups","1","4002","3821","0","0","144","210","95","260","60","12","307","127","145","403","0","193","724","275","284","270","251","61","181",4.5,5997,51.6,14.9,74.9,10.2,29.0812072703018,58.7,8.5,0,22.4,0,28.3,3.9,40,2727,43.3,2.275,9.5,16.8,60610,15.9,4.5,50.4585626146407,16.474904118726,0,0,0,0,0,4.88577622144406,0,6.4365516091379,0.750375187593797,0.31682507920627,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2012-08-12,"06037240300",1801,121801175,2012-08-12,350,18,"Southeast",121,"RAPE, FORCIBLE","1817 1259 0527 0532 1415",16,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"90TH                         ST","BARING CROSS","(33.9551, -118.2893)",0,1,1,1,1,0,"Sunday","Sunday","August","August",0,0,1,0,1,"18A1",33.9551,-118.2893,"317","Los Angeles","CA","5987",0.31,"1316","US","317","BlockApportionment:US.BlockGroups","1","2237","2047","14","0","287","207","54","236","83","0","0","5","12","96","0","193","135","232","8","147","297","41","190",8.5,4871,48.9,32.5,61,6.5,26.7296243071238,36.6,22.1,0,0.1,0,74.7,8.2,64,1512,33,3.455,41.2,29.2,27125,19.7,7.6,27.5097515910491,66.2492301375488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-08-12,"06037215101",735,120713613,2012-08-16,900,7,"Wilshire",121,"RAPE, FORCIBLE","0400 1414 2000",29,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"600 S  DUNSMUIR                     AV","","(34.0649, -118.3483)",4,1,0,1,1,0,"Thursday","Sunday","August","August",0,0,1,0,1,"7A33",34.0649,-118.3483,"867","Los Angeles","CA","2505",0.14,"1866","US","867","BlockApportionment:US.BlockGroups","1","2039","1933","0","0","22","88","93","212","8","0","355","31","0","380","0","29","124","118","219","182","42","30","106",5.2,2753,39,7.5,86.9,5.60000000000001,18.6705412277515,61.5,7.2,0,15.6,1.6,15,2,54.5,1666,55,1.625,0.9,18.3,54333,8,5.4,48.3835815474028,13.0039956411188,0,0,2.39738467126771,0.25426807119506,0.399564111877951,2.14311660007265,0,5.48492553577915,2.47003269160915,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
